Year,Weight grams,Length mm,Nesting area,days_alive,Initial_Mass g,interval_days,Initial_length mm,NDVI,Mean_Temp C,Rain cm
2014,165.8,94.88,El Chato 2,126.0,161.0,20.0,92.9,4230.0,23.60447761,1.87
2014,164.3,95.13,El Chato 2,148.0,165.8,22.0,94.88,4748.5,23.53830645,0.595
2014,185.8,96.63,El Chato 2,176.0,164.3,28.0,95.13,3992.75,22.48125,1.445
2014,188.8,97.68,El Chato 2,199.0,185.8,23.0,96.63,4347.0,22.99395161,2.04
2014,183.5,99.0,El Chato 2,218.0,188.8,19.0,97.68,4347.0,22.99395161,2.04
2014,173.3,99.03,El Chato 2,232.0,183.5,14.0,99.0,2332.0,24.22406639,2.04
2014,210.8,100.1,El Chato 2,260.0,173.3,28.0,99.03,841.0,24.88508065,3.06
2015,235.0,103.95,El Chato 2,289.0,210.8,29.0,100.1,6399.068638,24.46511628,3.74
2015,241.6,105.73,El Chato 2,302.0,235.0,13.0,103.95,6399.068638,24.46511628,3.74
2015,325.8,118.5,El Chato 2,388.0,271.5,56.0,109.2,8291.982143,26.35,26.775
2015,354.8,120.48,El Chato 2,401.0,325.8,13.0,118.5,8291.982143,26.35,26.775
2015,350.8,123.65,El Chato 2,417.0,354.8,16.0,120.48,8111.767857,25.44,23.885
2015,369.8,123.93,El Chato 2,429.0,350.8,12.0,123.65,8111.767857,25.44,23.885
2015,377.8,125.8,El Chato 2,445.0,369.8,16.0,123.93,7513.200893,25.38,4.165
2015,388.8,126.5,El Chato 2,457.0,377.8,12.0,125.8,7513.200893,25.38,4.165
2015,414.8,127.92,El Chato 2,484.0,388.8,27.0,126.5,6966.941964,24.39,2.125
2015,426.2,130.0,El Chato 2,511.0,414.8,27.0,127.92,6681.571429,22.64,0.85
2015,417.0,130.0,El Chato 2,534.0,426.2,23.0,130.0,5799.017857,22.73,2.465
2015,453.9,131.0,El Chato 2,548.0,417.0,14.0,130.0,5799.017857,22.73,2.465
2015,465.6,132.0,El Chato 2,563.0,453.9,15.0,131.0,5321.997768,23.53,2.295
2015,462.5,132.0,El Chato 2,576.0,465.6,13.0,132.0,5321.997768,23.53,2.295
2015,455.3,133.0,El Chato 2,598.0,462.5,22.0,132.0,5139.256696,24.2,29.75
2016,685.0,147.0,El Chato 2,736.0,610.8,48.0,144.0,7862.517857,27.8532,0.51
2016,657.0,147.0,El Chato 2,778.0,685.0,42.0,147.0,8555.354911,26.1862,0.255
2016,674.0,147.0,El Chato 2,792.0,657.0,14.0,147.0,8555.354911,26.1862,0.255
2016,680.3,147.0,El Chato 2,826.0,674.0,34.0,147.0,8287.866071,23.8626,0.765
2016,593.9,147.0,El Chato 2,843.0,680.3,17.0,147.0,7992.175223,22.3052,0.68
2016,662.4,148.0,El Chato 2,862.0,593.9,19.0,147.0,7311.632254,22.3052,1.615
2016,687.0,150.0,El Chato 2,882.0,662.4,20.0,148.0,7311.632254,22.3052,1.615
2016,678.0,150.0,El Chato 2,905.0,687.0,23.0,150.0,6651.130266,21.9228,0.85
2016,737.2,151.0,El Chato 2,918.0,678.0,13.0,150.0,6651.130266,21.9228,0.85
2016,717.5,151.0,El Chato 2,931.0,737.2,13.0,151.0,6492.170619,21.9438,0.425
2016,642.0,151.0,El Chato 2,945.0,717.5,14.0,151.0,6492.170619,21.9438,0.425
2016,625.0,151.0,El Chato 2,960.0,642.0,15.0,151.0,6794.94873,21.54,0.731
2016,744.3,151.0,El Chato 2,973.0,625.0,13.0,151.0,6794.94873,21.54,0.731
2016,714.3,151.0,El Chato 2,1001.0,744.3,28.0,151.0,7755.049386,21.9728,1.547
2017,741.3,152.0,El Chato 2,1024.0,714.3,23.0,151.0,5342.927316,25.2,3.742635
2017,753.0,153.0,El Chato 2,1043.0,741.3,19.0,152.0,5342.927316,25.2,3.742635
2017,775.0,157.0,El Chato 2,1064.0,753.0,21.0,153.0,6653.929967,24.95,7.797475
2017,842.4,158.0,El Chato 2,1079.0,775.0,15.0,157.0,8209.857143,26.6852,13.8312
2017,873.8,161.0,El Chato 2,1093.0,842.4,14.0,158.0,8209.857143,26.6852,13.8312
2017,840.1,162.0,El Chato 2,1114.0,873.8,21.0,161.0,7689.276786,26.6832,3.907535
2017,964.2,166.0,El Chato 2,1148.0,840.1,34.0,162.0,6755.6875,25.6598,2.6435
2017,1112.0,172.0,El Chato 2,1228.0,968.3,38.0,169.0,5048.429583,21.384,3.227195
2017,1094.0,172.0,El Chato 2,1247.0,1112.0,19.0,172.0,5048.429583,21.384,3.227195
2017,1187.0,173.0,El Chato 2,1267.0,1094.0,20.0,172.0,5397.760917,21.0506,1.666
2017,1156.0,174.0,El Chato 2,1281.0,1187.0,14.0,173.0,5397.760917,21.0506,1.666
2017,1121.0,175.0,El Chato 2,1297.0,1156.0,16.0,174.0,5840.598772,21.5574,0.9095
2017,1094.0,175.0,El Chato 2,1324.0,1121.0,27.0,175.0,6560.829799,21.8854,2.0145
2017,1094.0,175.0,El Chato 2,1340.0,1094.0,16.0,175.0,6560.829799,21.8854,2.0145
2018,1140.0,179.0,El Chato 2,1388.0,1148.0,12.0,179.0,5950.932478,25.82638889,1.090909091
2018,1085.0,179.0,El Chato 2,1408.0,1140.0,20.0,179.0,5950.932478,25.82638889,1.090909091
2018,1327.0,186.0,El Chato 2,1512.0,1159.0,27.0,185.0,7152.964286,25.12299465,2.545454545
2018,1179.0,186.0,El Chato 2,1529.0,1327.0,17.0,186.0,7152.964286,25.12299465,2.545454545
2018,1368.0,186.0,El Chato 2,1544.0,1179.0,15.0,186.0,6999.125,23.25416667,0.75
2018,1295.0,186.0,El Chato 2,1564.0,1368.0,20.0,186.0,6330.375,23.01209677,1.3
2018,1398.0,193.0,El Chato 2,1593.0,1295.0,29.0,186.0,5742.324079,21.82795699,5.294117647
2018,1312.0,193.0,El Chato 2,1631.0,1398.0,38.0,193.0,5269.600446,22.06319444,1.043478261
2018,1428.0,193.0,El Chato 2,1661.0,1312.0,30.0,193.0,5214.430246,23.10833333,0.214285714
2018,1473.0,194.0,El Chato 2,1691.0,1428.0,30.0,193.0,4944.286272,23.10294118,2.590909091
2018,1332.0,195.0,El Chato 2,1724.0,1473.0,33.0,194.0,4897.866071,24.36424731,11.5
2019,1707.0,200.617284,El Chato 2,1787.0,1332.0,63.0,195.0,7582.127148,26.61755952,12.10714286
2019,1745.0,208.6419753,El Chato 2,1813.0,1707.0,26.0,200.617,7583.988672,27.74865591,0.45
2019,1612.0,208.6419753,El Chato 2,1841.0,1745.0,28.0,208.642,7602.703125,26.67152778,9.833333333
2019,2011.0,210.2469136,El Chato 2,1877.0,1612.0,36.0,208.642,7694.51875,26.37339056,0.947368421
2019,1873.0,210.2469136,El Chato 2,1905.0,2011.0,28.0,210.247,7878.785156,24.75347222,0.321428571
2019,2078.0,212.654321,El Chato 2,1933.0,1873.0,28.0,210.247,8141.865625,22.34274194,1.5
2019,1844.0,212.654321,El Chato 2,1977.0,2078.0,44.0,212.654,8195.229688,21.55981183,3.923076923
2019,1953.0,212.654321,El Chato 2,1995.0,1844.0,18.0,212.654,7229.021875,21.33680556,1.166666667
2019,2093.0,212.654321,El Chato 2,2024.0,1953.0,29.0,212.654,6810.3,21.72580645,6.964285714
2019,1975.0,212.654321,El Chato 2,2060.0,2093.0,36.0,212.654,6534.45,22.80138889,0.0
2019,1837.0,216.6666667,El Chato 2,2087.0,1975.0,27.0,212.654,5633.598438,24.06384409,5.739130435
2020,2169.0,220.6790123,El Chato 2,2117.0,1837.0,30.0,216.667,6151.146875,25.25873656,9.352941176
2020,2283.0,223.0864198,El Chato 2,2150.0,2169.0,33.0,220.679,8167.35,27.01795977,11.0
2020,2590.0,223.0864198,El Chato 2,2179.0,2283.0,29.0,223.086,8630.2,28.00970874,3.696428571
2020,2590.0,232.7160494,El Chato 2,2307.0,2640.0,23.0,232.716,7576.455609,21.91196237,0.444444444
2020,2790.0,232.7160494,El Chato 2,2338.0,2590.0,31.0,232.716,6600.525797,20.85551075,0.6
2020,2610.0,233.5185185,El Chato 2,2368.0,2790.0,30.0,232.716,6240.468884,20.93819444,1.7
2020,2665.0,235.9259259,El Chato 2,2401.0,2610.0,33.0,233.519,5792.942188,21.7130898,0.9
2020,2690.0,235.9259259,El Chato 2,2426.0,2665.0,25.0,235.926,5329.952734,22.53472222,0.9
2020,2740.0,236.7283951,El Chato 2,2451.0,2690.0,25.0,235.926,5118.832813,23.54704301,2.485714286
2018,71.0,74.0,El Chato 3,10.0,81.0,9.0,74.0,8539.825,28.16495902,0.483870968
2018,71.0,74.0,El Chato 3,30.0,71.0,20.0,74.0,8539.825,28.16495902,0.483870968
2018,82.0,74.0,El Chato 3,50.0,71.0,20.0,74.0,7971.362781,27.13789683,1.090909091
2018,113.0,82.0,El Chato 3,164.0,101.0,34.0,80.0,7542.923438,22.72076613,3.882352941
2018,118.0,84.0,El Chato 3,235.0,113.0,71.0,82.0,6480.030859,24.53611738,3.857142857
2018,138.0,87.0,El Chato 3,263.0,118.0,28.0,84.0,6170.412891,24.86177885,19.3
2019,185.0,94.0,El Chato 3,289.0,138.0,26.0,87.0,7232.716309,23.95907534,27.27272727
2019,163.0,94.0,El Chato 3,324.0,185.0,35.0,94.0,8287.3,27.07875,7.821428571
2019,179.0,94.0,El Chato 3,347.0,163.0,23.0,94.0,8067.95,28.78459821,0.375
2019,203.0,99.0,El Chato 3,375.0,179.0,28.0,94.0,8062.75,27.24652778,9.352941176
2019,207.0,102.0,El Chato 3,410.0,203.0,35.0,99.0,8360.375,26.96986607,0.631578947
2019,238.0,104.0,El Chato 3,443.0,207.0,33.0,102.0,8492.522656,25.93865741,0.642857143
2019,249.0,108.0,El Chato 3,471.0,238.0,28.0,104.0,9028.059375,23.99908088,2.052631579
2019,271.0,109.0,El Chato 3,512.0,249.0,41.0,108.0,8203.410352,23.42830882,3.72
2019,288.0,112.0,El Chato 3,534.0,271.0,22.0,109.0,7361.945508,23.11174242,1.071428571
2019,301.0,114.0,El Chato 3,560.0,288.0,26.0,112.0,7116.953906,22.49150485,1.540540541
2019,307.0,115.0,El Chato 3,598.0,301.0,38.0,114.0,7152.715625,23.0,2.04
2019,322.0,119.0,El Chato 3,625.0,307.0,27.0,115.0,6852.344629,23.92567568,2.04
2014,90.9,77.11,El Chato 3,23.0,81.1,22.0,73.45,7437.5,24.63373656,17.595
2014,90.8,80.0,El Chato 3,50.0,90.9,27.0,77.11,6570.0,23.30206613,3.4
2014,94.3,81.27,El Chato 3,67.0,90.8,17.0,80.0,4554.25,22.45411985,2.89
2014,94.6,82.04,El Chato 3,89.0,94.3,22.0,81.27,5199.5,22.4719422,1.36
2014,93.4,82.5,El Chato 3,99.0,94.6,10.0,82.04,5199.5,22.4719422,1.36
2014,91.4,82.5,El Chato 3,109.0,93.4,10.0,82.5,5199.5,22.4719422,1.36
2014,91.5,82.5,El Chato 3,137.0,91.4,28.0,82.5,2921.0,21.40347222,0.51
2014,95.52,82.5,El Chato 3,162.0,91.5,25.0,82.5,1573.5,22.2063172,2.89
2014,105.56,82.5,El Chato 3,178.0,95.52,16.0,82.5,1573.5,22.2063172,2.89
2014,110.1,82.67,El Chato 3,192.0,105.56,14.0,82.5,4620.25,23.01456311,4.335
2015,128.4,84.9,El Chato 3,249.0,111.6,31.0,83.5,6387.635324,23.8,6.46
2015,137.1,87.8,El Chato 3,262.0,128.4,13.0,84.9,6387.635324,23.8,6.46
2017,103.3,81.0,El Chato 3,57.0,85.9,56.0,74.0,8329.327009,26.3843,5.059285
2017,114.0,83.0,El Chato 3,79.0,103.3,22.0,81.0,8082.598214,25.2972,2.86025
2017,120.0,83.0,El Chato 3,99.0,114.0,20.0,83.0,8082.598214,25.2972,2.86025
2017,119.1,84.0,El Chato 3,128.0,120.0,29.0,83.0,7386.039621,23.639,2.1845
2017,118.4,85.0,El Chato 3,165.0,119.1,37.0,84.0,5921.214495,20.992,4.238695
2017,117.8,85.0,El Chato 3,183.0,118.4,18.0,85.0,5921.214495,20.992,4.238695
2017,124.3,85.0,El Chato 3,204.0,117.8,21.0,85.0,5989.611607,20.6194,2.074
2017,119.0,86.0,El Chato 3,218.0,124.3,14.0,85.0,5989.611607,20.6194,2.074
2017,125.1,86.0,El Chato 3,234.0,119.0,16.0,86.0,5786.69601,21.1556,1.70425
2017,130.1,87.0,El Chato 3,260.0,125.1,26.0,86.0,5572.679548,21.4836,2.34175
2017,141.1,87.0,El Chato 3,276.0,130.1,16.0,87.0,5572.679548,21.4836,2.34175
2018,156.0,92.0,El Chato 3,325.0,147.1,13.0,91.0,7111.175,24.0614726,2.909090909
2018,179.0,95.0,El Chato 3,346.0,156.0,21.0,92.0,7111.175,24.0614726,2.909090909
2018,180.0,97.0,El Chato 3,360.0,179.0,14.0,95.0,8423.75,26.56140351,1.0
2018,201.0,100.0,El Chato 3,382.0,180.0,22.0,97.0,8754.5,28.07638889,1.416666667
2018,226.0,103.0,El Chato 3,395.0,201.0,13.0,100.0,8754.5,28.07638889,1.416666667
2018,231.0,106.0,El Chato 3,410.0,226.0,15.0,103.0,8539.825,28.16495902,0.483870968
2018,241.0,110.0,El Chato 3,423.0,231.0,13.0,106.0,8539.825,28.16495902,0.483870968
2018,265.0,110.0,El Chato 3,450.0,241.0,27.0,110.0,7971.362781,27.13789683,1.090909091
2018,302.0,123.0,El Chato 3,564.0,284.0,34.0,116.0,7542.923438,22.72076613,3.882352941
2018,367.0,123.0,El Chato 3,635.0,302.0,71.0,123.0,6480.030859,24.53611738,3.857142857
2018,393.0,128.0,El Chato 3,663.0,367.0,28.0,123.0,6170.412891,24.86177885,19.3
2019,432.0,132.0,El Chato 3,689.0,393.0,26.0,128.0,7232.716309,23.95907534,27.27272727
2019,499.0,138.0,El Chato 3,724.0,432.0,35.0,132.0,8287.3,27.07875,7.821428571
2019,525.0,140.0,El Chato 3,747.0,499.0,23.0,138.0,8067.95,28.78459821,0.375
2019,603.0,144.0,El Chato 3,775.0,525.0,28.0,140.0,8062.75,27.24652778,9.352941176
2019,732.0,155.0,El Chato 3,810.0,603.0,35.0,144.0,8360.375,26.96986607,0.631578947
2019,723.0,157.0,El Chato 3,843.0,732.0,33.0,155.0,8492.522656,25.93865741,0.642857143
2019,720.0,158.0,El Chato 3,871.0,723.0,28.0,157.0,9028.059375,23.99908088,2.052631579
2019,822.0,162.0,El Chato 3,912.0,720.0,41.0,158.0,8203.410352,23.42830882,3.72
2019,827.0,164.0,El Chato 3,934.0,822.0,22.0,162.0,7361.945508,23.11174242,1.071428571
2019,867.0,166.0,El Chato 3,960.0,827.0,26.0,164.0,7116.953906,22.49150485,1.540540541
2019,882.0,168.0,El Chato 3,998.0,867.0,38.0,166.0,7152.715625,23.0,2.04
2019,910.0,169.0,El Chato 3,1025.0,882.0,27.0,168.0,6852.344629,23.92567568,2.04
2020,967.0,174.0,El Chato 3,1055.0,910.0,30.0,169.0,6165.027051,23.69057377,18.0
2020,1120.0,180.0,El Chato 3,1088.0,967.0,33.0,174.0,7730.606738,26.46767241,8.172413793
2020,1218.0,186.0,El Chato 3,1117.0,1120.0,29.0,180.0,8560.25,27.26209677,3.7
2020,1582.0,200.0,El Chato 3,1244.0,1476.0,28.0,200.0,6700.942041,21.57056452,0.666666667
2020,1732.0,204.0,El Chato 3,1307.0,1582.0,63.0,200.0,6830.583643,20.91875,1.1
2020,1682.0,209.6,El Chato 3,1335.0,1732.0,28.0,204.0,6886.880469,21.66532258,0.8
2020,1808.0,212.0,El Chato 3,1363.0,1682.0,28.0,209.6,7088.292188,22.32291667,1.6
2020,1942.0,216.0,El Chato 3,1389.0,1808.0,26.0,212.0,7828.785742,23.14516129,3.617647059
2021,2042.0,220.0,El Chato 3,1423.0,1942.0,34.0,216.0,7574.295703,23.54537671,6.346153846
2021,2192.0,227.2,El Chato 3,1452.0,2042.0,29.0,220.0,8249.038281,25.38616071,51.0
2021,2392.0,238.4,El Chato 3,1529.0,2342.0,55.0,228.0,8436.810938,26.18541667,1.9
2021,2492.0,238.4,El Chato 3,1549.0,2392.0,20.0,238.4,8350.480469,24.58266129,0.4
2021,2642.0,238.4,El Chato 3,1572.0,2492.0,23.0,238.4,7640.58623,23.28333333,1.0
2021,2550.0,240.0,El Chato 3,1607.0,2642.0,35.0,238.4,7258.183057,22.5,2.53125
2021,2530.0,240.0,El Chato 3,1641.0,2550.0,34.0,240.0,7386.525684,22.02620968,0.473684211
2018,75.0,74.0,El Chato 3,10.0,79.0,9.0,74.0,8539.825,28.16495902,0.483870968
2018,69.0,74.0,El Chato 3,23.0,75.0,13.0,74.0,8539.825,28.16495902,0.483870968
2018,82.0,76.0,El Chato 3,50.0,69.0,27.0,74.0,7971.362781,27.13789683,1.090909091
2018,114.0,83.0,El Chato 3,164.0,100.0,34.0,79.0,7542.923438,22.72076613,3.882352941
2018,138.0,87.0,El Chato 3,235.0,114.0,71.0,83.0,6480.030859,24.53611738,3.857142857
2018,135.0,91.0,El Chato 3,263.0,138.0,28.0,87.0,6170.412891,24.86177885,19.3
2019,144.0,96.0,El Chato 3,289.0,135.0,26.0,91.0,7232.716309,23.95907534,27.27272727
2019,212.0,105.0,El Chato 3,324.0,144.0,35.0,96.0,8287.3,27.07875,7.821428571
2019,231.0,108.0,El Chato 3,347.0,212.0,23.0,105.0,8067.95,28.78459821,0.375
2019,248.0,111.0,El Chato 3,375.0,231.0,28.0,108.0,8062.75,27.24652778,9.352941176
2019,271.0,114.0,El Chato 3,410.0,248.0,35.0,111.0,8360.375,26.96986607,0.631578947
2019,264.0,116.0,El Chato 3,443.0,271.0,33.0,114.0,8492.522656,25.93865741,0.642857143
2019,281.0,118.0,El Chato 3,471.0,264.0,28.0,116.0,9028.059375,23.99908088,2.052631579
2015,78.0,69.0,El Chato 3,7.0,82.0,6.0,69.0,8022.413504,26.12,37.23
2015,87.0,74.21,El Chato 3,22.0,78.0,15.0,69.0,7751.247768,25.27,42.415
2015,92.0,76.0,El Chato 3,38.0,87.0,16.0,74.21,7751.247768,25.27,42.415
2015,83.0,76.69,El Chato 3,49.0,92.0,11.0,76.0,7098.946429,25.19,8.245
2015,98.0,79.24,El Chato 3,66.0,83.0,17.0,76.69,7098.946429,25.19,8.245
2015,104.0,80.65,El Chato 3,100.0,98.0,34.0,79.24,6188.418248,24.1,1.53
2015,106.2,80.82,El Chato 3,120.0,104.0,20.0,80.65,5692.017404,22.27,4.845
2015,102.1,81.0,El Chato 3,143.0,106.2,23.0,80.82,5534.364083,22.37,3.91
2015,101.5,82.0,El Chato 3,154.0,102.1,11.0,81.0,5534.364083,22.37,3.91
2015,99.9,82.0,El Chato 3,175.0,101.5,21.0,82.0,5328.436489,23.11,4.42
2015,93.8,82.0,El Chato 3,184.0,99.9,9.0,82.0,5328.436489,23.11,4.42
2016,113.1,83.0,El Chato 3,274.0,93.8,90.0,82.0,8875.214286,25.2263,9.945
2016,114.9,83.0,El Chato 3,297.0,113.1,23.0,83.0,8216.928571,26.8221,16.065
2016,132.2,83.0,El Chato 3,344.0,114.9,47.0,83.0,7724.517857,27.4563,1.87
2016,136.9,83.0,El Chato 3,386.0,132.2,42.0,83.0,7040.785714,25.7648,7.31
2016,133.7,83.0,El Chato 3,400.0,136.9,14.0,83.0,7040.785714,25.7648,7.31
2016,99.4,83.0,El Chato 3,435.0,133.7,35.0,83.0,6574.0625,23.5049,2.38
2016,104.1,83.0,El Chato 3,469.0,99.4,34.0,83.0,5503.720982,21.9083,0.425
2016,109.7,83.0,El Chato 3,490.0,104.1,21.0,83.0,5503.720982,21.9083,0.425
2016,112.2,83.0,El Chato 3,513.0,109.7,23.0,83.0,4779.197545,21.8787,1.615
2016,109.3,83.0,El Chato 3,526.0,112.2,13.0,83.0,4779.197545,21.8787,1.615
2016,91.3,83.0,El Chato 3,539.0,109.3,13.0,83.0,4613.654018,21.8507,0.68
2016,73.2,83.0,El Chato 3,553.0,91.3,14.0,83.0,4613.654018,21.8507,0.68
2016,62.7,83.0,El Chato 3,568.0,73.2,15.0,83.0,4430.209821,21.33,1.1815
2016,77.7,83.0,El Chato 3,581.0,62.7,13.0,83.0,4430.209821,21.33,1.1815
2016,68.7,83.0,El Chato 3,609.0,77.7,28.0,83.0,3943.455357,21.9287,2.3205
2014,80.6,75.5,El Chato 3,27.0,85.2,26.0,73.5,6570.0,23.30206613,3.4
2014,86.8,77.67,El Chato 3,44.0,80.6,17.0,75.5,4554.25,22.45411985,2.89
2014,91.6,77.67,El Chato 3,66.0,86.8,22.0,77.67,5199.5,22.4719422,1.36
2014,89.0,77.67,El Chato 3,76.0,91.6,10.0,77.67,5199.5,22.4719422,1.36
2014,83.6,79.3,El Chato 3,86.0,89.0,10.0,77.67,5199.5,22.4719422,1.36
2014,89.3,79.3,El Chato 3,114.0,83.6,28.0,79.3,2921.0,21.40347222,0.51
2014,89.8,79.6,El Chato 3,139.0,89.3,25.0,79.3,1573.5,22.2063172,2.89
2014,94.4,79.9,El Chato 3,155.0,89.8,16.0,79.6,1573.5,22.2063172,2.89
2014,96.8,79.92,El Chato 3,169.0,94.4,14.0,79.9,4620.25,23.01456311,4.335
2015,94.5,79.95,El Chato 3,226.0,91.1,31.0,79.92,6387.635324,23.8,6.46
2015,96.3,80.28,El Chato 3,239.0,94.5,13.0,79.95,6387.635324,23.8,6.46
2015,122.1,84.77,El Chato 3,318.0,104.1,50.0,80.65,8022.413504,26.12,37.23
2015,103.1,85.0,El Chato 3,335.0,122.1,17.0,84.77,8022.413504,26.12,37.23
2015,121.1,85.0,El Chato 3,350.0,103.1,15.0,85.0,7751.247768,25.27,42.415
2015,112.1,85.0,El Chato 3,366.0,121.1,16.0,85.0,7751.247768,25.27,42.415
2015,116.1,85.0,El Chato 3,377.0,112.1,11.0,85.0,7098.946429,25.19,8.245
2015,119.1,85.0,El Chato 3,394.0,116.1,17.0,85.0,7098.946429,25.19,8.245
2015,117.1,85.0,El Chato 3,428.0,119.1,34.0,85.0,6188.418248,24.1,1.53
2015,102.8,85.0,El Chato 3,448.0,117.1,20.0,85.0,5692.017404,22.27,4.845
2015,97.7,85.0,El Chato 3,471.0,102.8,23.0,85.0,5534.364083,22.37,3.91
2015,92.2,85.0,El Chato 3,482.0,97.7,11.0,85.0,5534.364083,22.37,3.91
2015,104.9,85.0,El Chato 3,503.0,92.2,21.0,85.0,5328.436489,23.11,4.42
2015,102.8,85.0,El Chato 3,512.0,104.9,9.0,85.0,5328.436489,23.11,4.42
2015,103.0,85.0,El Chato 3,534.0,102.8,22.0,85.0,5487.909528,23.83,40.715
2014,75.5,74.37,El Chato 3,56.0,77.3,27.0,74.13,6570.0,23.30206613,3.4
2014,78.4,75.38,El Chato 3,73.0,75.5,17.0,74.37,4554.25,22.45411985,2.89
2014,80.6,75.38,El Chato 3,105.0,78.4,32.0,75.38,5199.5,22.4719422,1.36
2014,77.9,75.47,El Chato 3,115.0,80.6,10.0,75.38,5199.5,22.4719422,1.36
2014,77.5,75.5,El Chato 3,143.0,77.9,28.0,75.47,2921.0,21.40347222,0.51
2014,87.9,76.54,El Chato 3,168.0,77.5,25.0,75.5,1573.5,22.2063172,2.89
2014,91.0,76.6,El Chato 3,184.0,87.9,16.0,76.54,1573.5,22.2063172,2.89
2014,91.8,76.85,El Chato 3,198.0,91.0,14.0,76.6,4620.25,23.01456311,4.335
2015,113.6,80.64,El Chato 3,255.0,98.8,31.0,77.8,6387.635324,23.8,6.46
2015,113.8,82.0,El Chato 3,268.0,113.6,13.0,80.64,6387.635324,23.8,6.46
2018,79.0,77.0,El Chato 3,10.0,81.0,9.0,77.0,8539.825,28.16495902,0.483870968
2018,79.0,77.0,El Chato 3,30.0,79.0,20.0,77.0,8539.825,28.16495902,0.483870968
2015,102.0,77.78,El Chato 3,49.0,96.0,11.0,77.56,7098.946429,25.19,8.245
2015,97.0,80.04,El Chato 3,66.0,102.0,17.0,77.78,7098.946429,25.19,8.245
2015,116.0,81.9,El Chato 3,100.0,97.0,34.0,80.04,6188.418248,24.1,1.53
2015,118.4,82.5,El Chato 3,120.0,116.0,20.0,81.9,5692.017404,22.27,4.845
2015,133.8,83.0,El Chato 3,143.0,118.4,23.0,82.5,5534.364083,22.37,3.91
2015,129.4,84.38,El Chato 3,154.0,133.8,11.0,83.0,5534.364083,22.37,3.91
2015,135.4,85.0,El Chato 3,175.0,129.4,21.0,84.38,5328.436489,23.11,4.42
2015,137.9,86.0,El Chato 3,184.0,135.4,9.0,85.0,5328.436489,23.11,4.42
2015,141.6,86.0,El Chato 3,206.0,137.9,22.0,86.0,5487.909528,23.83,40.715
2015,155.4,87.0,El Chato 3,219.0,141.6,13.0,86.0,5487.909528,23.83,40.715
2016,184.4,95.0,El Chato 3,267.0,155.4,48.0,87.0,8875.214286,25.2263,9.945
2016,180.8,96.0,El Chato 3,274.0,184.4,7.0,95.0,8875.214286,25.2263,9.945
2016,195.3,97.0,El Chato 3,297.0,180.8,23.0,96.0,8216.928571,26.8221,16.065
2016,200.2,101.0,El Chato 3,344.0,195.3,47.0,97.0,7724.517857,27.4563,1.87
2016,216.6,101.0,El Chato 3,386.0,200.2,42.0,101.0,7040.785714,25.7648,7.31
2016,209.7,101.0,El Chato 3,400.0,216.6,14.0,101.0,7040.785714,25.7648,7.31
2016,218.8,101.0,El Chato 3,435.0,209.7,35.0,101.0,6574.0625,23.5049,2.38
2016,215.0,101.0,El Chato 3,469.0,218.8,34.0,101.0,5503.720982,21.9083,0.425
2016,211.1,101.0,El Chato 3,490.0,215.0,21.0,101.0,5503.720982,21.9083,0.425
2016,216.7,102.0,El Chato 3,513.0,211.1,23.0,101.0,4779.197545,21.8787,1.615
2016,204.8,102.0,El Chato 3,526.0,216.7,13.0,102.0,4779.197545,21.8787,1.615
2016,219.6,102.0,El Chato 3,539.0,204.8,13.0,102.0,4613.654018,21.8507,0.68
2016,194.0,102.0,El Chato 3,553.0,219.6,14.0,102.0,4613.654018,21.8507,0.68
2016,239.7,102.0,El Chato 3,581.0,204.0,13.0,101.0,4430.209821,21.33,1.1815
2016,232.4,103.0,El Chato 3,609.0,239.7,28.0,102.0,3943.455357,21.9287,2.3205
2017,239.3,103.0,El Chato 3,630.0,232.4,21.0,103.0,8807.930804,24.7,4.584135
2017,241.0,106.0,El Chato 3,651.0,239.3,21.0,103.0,8807.930804,24.7,4.584135
2017,262.0,109.0,El Chato 3,672.0,241.0,21.0,106.0,8362.327009,24.9255,9.063975
2017,265.8,110.0,El Chato 3,689.0,262.0,17.0,109.0,8133.044364,26.3108,14.08195
2017,275.7,112.0,El Chato 3,703.0,265.8,14.0,110.0,8133.044364,26.3108,14.08195
2017,287.5,112.0,El Chato 3,722.0,275.7,19.0,112.0,8329.327009,26.3843,5.059285
2017,288.0,115.0,El Chato 3,750.0,287.5,28.0,112.0,8082.598214,25.2972,2.86025
2017,311.1,116.0,El Chato 3,770.0,288.0,20.0,115.0,8082.598214,25.2972,2.86025
2017,304.2,117.0,El Chato 3,799.0,311.1,29.0,116.0,7386.039621,23.639,2.1845
2017,302.8,117.0,El Chato 3,836.0,304.2,37.0,117.0,5921.214495,20.992,4.238695
2017,312.2,117.0,El Chato 3,854.0,302.8,18.0,117.0,5921.214495,20.992,4.238695
2017,330.2,117.0,El Chato 3,875.0,312.2,21.0,117.0,5989.611607,20.6194,2.074
2017,335.8,117.0,El Chato 3,889.0,330.2,14.0,117.0,5989.611607,20.6194,2.074
2017,333.4,117.0,El Chato 3,905.0,335.8,16.0,117.0,5786.69601,21.1556,1.70425
2017,334.4,118.0,El Chato 3,947.0,333.4,42.0,117.0,5572.679548,21.4836,2.34175
2018,369.0,122.0,El Chato 3,996.0,357.0,13.0,120.0,7111.175,24.0614726,2.909090909
